AAPL,AMGN,AXP,BA,CAT,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT
167.65834045410156,261.2366943359375,222.33935546875,181.55999755859372,367.9286804199219,47.14620208740234,154.58175659179688,116.2957763671875,56.07948684692383,401.6789855957031,353.265869140625,193.653076171875,183.64414978027344,37.58791732788086,146.87802124023438,195.176025390625,57.54879760742188,261.2076110839844,89.8826675415039,122.91693878173828,421.3729553222656,88.35114288330078,152.28262329101562,99.6935043334961,226.57460021972656,448.82232666015625,275.7030639648437,39.0900764465332,17.912139892578125,59.11081314086914
168.87261962890625,262.3623352050781,218.10308837890625,178.1199951171875,366.3819274902344,48.87606430053711,155.28146362304688,116.91021728515624,56.40925598144531,401.8453063964844,352.65118408203125,194.28958129882807,183.15072631835935,37.934303283691406,147.5562744140625,193.8681640625,57.9857292175293,263.0429992675781,90.54751586914062,123.06262969970705,423.0501708984375,89.33283233642578,152.8876953125,99.41952514648438,219.942138671875,452.4837646484375,274.6707763671875,38.87589645385742,17.93083953857422,59.120704650878906
166.9915008544922,258.56805419921875,215.93038940429688,174.6300048828125,366.5494384765625,48.09420776367188,155.92369079589844,116.13722229003906,55.44821166992188,392.1100769042969,342.0546569824219,191.58688354492188,179.9871063232422,36.81597137451172,145.53123474121094,192.2161407470703,57.208961486816406,262.2912902832031,90.56707000732422,123.10147094726562,420.0530395507813,87.36946105957031,153.45375061035156,99.18467712402344,220.4727478027344,442.9659423828125,272.4474182128906,38.5712890625,16.846385955810547,59.9414176940918
174.2173614501953,262.01300048828125,216.47604370117188,173.36000061035156,366.4608154296875,48.40695190429688,155.17605590820312,116.09757995605467,55.08076095581055,388.9009094238281,338.9420166015625,192.78155517578125,179.8516845703125,37.24153137207031,144.16506958007812,192.1768035888672,57.33518600463867,262.2424621582031,91.10482025146484,122.5187530517578,424.6876525878906,90.31450653076172,152.0874481201172,98.61711883544922,216.56204223632807,434.76708984375,273.63848876953125,38.22859573364258,16.902477264404297,59.4173469543457
175.7202911376953,259.3734741210937,216.47604370117188,169.5500030517578,360.2050170898437,47.390533447265625,152.36756896972656,112.98578643798828,54.35526657104492,381.0833129882813,334.5512084960937,192.0863037109375,176.33978271484375,35.321556091308594,142.93453979492188,179.7471923828125,56.58754348754883,261.04168701171875,89.27647399902344,122.12054443359376,418.7033386230469,90.31450653076172,151.5897216796875,97.95171356201172,217.24986267089844,432.2868041992188,273.9164123535156,37.80976104736328,16.687458038330078,59.4667854309082
171.87840270996094,257.6558532714844,216.67446899414065,167.82000732421875,358.510498046875,47.14620208740234,151.05438232421875,111.935302734375,54.00665664672852,392.22747802734375,329.7310485839844,190.01031494140625,175.3529815673828,35.935157775878906,143.00234985351562,179.8455352783203,56.45161056518555,259.9092102050781,89.26669311523438,122.55760192871094,410.5059509277344,91.39435577392578,151.7068328857422,97.87342071533205,217.21055603027344,438.6155395507813,269.2710876464844,38.18100738525391,16.5004825592041,59.25914001464844
168.58399963378906,257.781982421875,216.61492919921875,170.5500030517578,354.5403137207031,46.83345413208008,149.7987060546875,112.8569564819336,53.57324981689453,388.2942199707031,326.70623779296875,186.75927734375,177.77162170410156,35.88566970825195,139.9599609375,177.7903289794922,56.37393569946289,259.128173828125,89.02226257324219,121.46011352539062,411.4387817382813,91.67904663085938,152.19479370117188,98.6758270263672,219.23468017578125,461.5094604492188,269.3405456542969,37.85735702514648,16.491134643554688,59.170143127441406
167.21046447753906,256.2584228515625,215.95022583007807,170.2100067138672,353.0034484863281,46.70640563964844,149.91372680664062,111.92539978027344,53.53556442260742,395.1920776367188,324.7547912597656,186.40676879882807,177.1427764892578,35.31166076660156,140.27001953125,177.08233642578125,56.81086349487305,263.5408935546875,88.93426513671875,121.76119232177734,408.7195739746094,93.10247802734376,153.1804962158203,98.5877685546875,202.98269653320312,471.4504089355469,270.6706848144531,37.86687469482422,16.48178482055664,58.98227310180664
166.2549591064453,254.9774475097656,215.7815704345703,170.22999572753906,352.61920166015625,47.01914978027344,151.03521728515625,111.41997528076172,53.22463607788086,394.4093627929688,324.8133850097656,187.11181640625,175.56581115722656,34.67826843261719,141.20986938476562,178.2328643798828,57.199249267578125,264.54644775390625,89.44268798828125,121.62522888183594,401.2069091796875,93.98599243164062,154.4936981201172,98.54862213134766,206.7558441162109,485.4170837402344,269.3603820800781,38.200042724609375,16.444393157958984,58.59663772583008
164.2245635986328,260.9746398925781,229.214599609375,169.82000732421875,350.67138671875,47.22438430786133,153.36441040039062,111.5983657836914,53.38480758666992,395.2801513671875,327.2234191894531,190.2257537841797,175.67222595214844,33.84693908691406,143.3124237060547,182.7071075439453,58.42265701293945,265.5324401855469,90.215087890625,122.1594009399414,396.095947265625,92.79814910888672,155.32859802246094,99.38037872314452,210.34228515625,493.2420043945313,267.7821960449219,38.542728424072266,17.052059173583984,58.86361312866211
165.06060791015625,263.86651611328125,231.1591339111328,170.47999572753906,353.58819580078125,47.048465728759766,155.2047882080078,110.98392486572266,53.69573593139648,408.3420104980469,327.9552307128906,191.51834106445312,175.9818115234375,34.054771423339844,144.48480224609375,186.25701904296875,58.7916259765625,269.0372009277344,90.55730438232422,123.2860107421875,397.9219970703125,92.46438598632812,157.68592834472656,99.38037872314452,210.53880310058597,483.497802734375,270.31329345703125,36.74362182617188,17.033361434936523,59.4667854309082
166.11563110351562,265.4482727050781,237.072021484375,169.17999267578125,359.164794921875,47.22438430786133,156.09622192382812,112.6884765625,53.46018600463867,414.8484802246094,330.775146484375,192.0863037109375,176.26239013671875,33.92611312866211,144.9111328125,188.9415740966797,58.87900924682617,270.306396484375,90.92882537841795,123.2277374267578,404.48193359375,92.29750061035156,158.6288604736328,99.20423889160156,210.5879364013672,478.5272521972656,272.0801086425781,37.79072189331055,16.87442970275879,58.42853927612305
168.22567749023438,264.9339294433594,237.2307586669922,164.3300018310547,359.4317321777344,47.25370407104492,156.786376953125,112.89659118652344,53.686309814453125,413.9091796875,324.93048095703125,190.7447509765625,178.11024475097656,34.14384078979492,143.9131317138672,189.8659210205078,59.7625846862793,270.179443359375,89.97065734863281,123.3442840576172,405.9606323242188,92.90614318847656,159.7093048095703,98.85195922851562,209.7134246826172,479.6296081542969,272.9833679199219,37.59082412719727,16.650062561035156,59.199806213378906
169.09158325195312,261.4113464355469,235.2267303466797,166.80999755859375,334.1987609863281,47.00937271118164,158.42544555664062,111.75691986083984,53.177520751953125,410.9837341308594,323.9254455566406,189.0115203857422,163.41445922851562,34.74754333496094,142.25631713867188,190.1510772705078,59.94706726074219,269.0567321777344,89.3742446899414,126.95719909667967,396.0166015625,92.21896362304688,159.66021728515625,99.52716064453124,210.263671875,486.0863952636719,273.12237548828125,37.33380889892578,16.4537410736084,59.5359992980957
168.5043487548828,261.9936218261719,233.77825927734372,167.22000122070312,339.51824951171875,46.77481460571289,159.01014709472656,111.71729278564452,53.9783935546875,418.3414001464844,326.9599609375,189.43258666992188,161.69236755371094,31.55088996887207,141.59742736816406,190.26910400390625,59.94706726074219,266.6063232421875,89.7848892211914,127.42337799072266,403.2414245605469,92.39567565917967,158.42259216308594,99.23360443115234,209.73306274414065,487.552978515625,272.4870300292969,37.77168273925781,16.547225952148438,59.48656463623047
172.68460083007812,268.2042541503906,237.0323486328125,173.49000549316406,345.86602783203125,46.69662857055664,159.43191528320312,111.0731201171875,54.45890808105469,421.511474609375,328.62847900390625,189.74594116210935,161.9825897216797,31.03625869750977,142.25631713867188,190.0625915527344,60.23835372924805,267.0553894042969,90.1075439453125,126.37445831298828,399.2022399902344,92.3367691040039,158.7860107421875,100.24149322509766,209.192626953125,481.3324279785156,269.8269348144531,38.16196441650391,16.846385955810547,59.56566619873047
169.5294952392578,265.8364562988281,232.1809844970703,167.83999633789062,330.8073425292969,45.91476821899414,154.58175659179688,110.10192108154295,53.61093521118164,417.4999694824219,326.1111145019531,188.7275238037109,160.79263305664062,30.155445098876957,140.0956268310547,188.54823303222656,59.9761962890625,266.5575561523437,94.36066436767578,125.50038146972656,386.380126953125,90.56974792480467,160.29864501953125,99.34123229980467,208.4655303955078,476.0863037109375,266.6208190917969,37.59082412719727,16.575273513793945,58.68562698364258
168.5043487548828,269.1649780273437,229.63128662109372,171.4600067138672,327.3466796875,45.77794647216797,153.009765625,109.4875030517578,53.92185592651367,417.73480224609375,323.9156799316406,191.24415588378903,159.08021545410156,30.05647850036621,146.48077392578125,188.66622924804688,60.13155364990234,267.9144897460937,96.2476806640625,125.09246826171876,391.9476013183594,88.6849136352539,160.49508666992188,99.04766845703124,209.4382781982422,476.4898681640625,265.3404235839844,37.31476593017578,16.210674285888672,58.19122695922852
172.21682739257812,270.1548156738281,230.6630706787109,178.85000610351562,331.66754150390625,45.72907638549805,154.0641326904297,111.6082763671875,53.54498291015625,423.2334899902344,327.3893127441406,189.6186370849609,159.33175659179688,30.195032119750977,145.2599334716797,188.46954345703125,60.1898078918457,266.7918395996094,94.65398406982422,124.56800842285156,394.8256530761719,90.71700286865234,160.92724609375,99.70329284667967,210.6370391845703,485.21038818359375,265.62823486328125,37.0577507019043,16.3882999420166,59.04159927368164
182.51817321777344,302.08160400390625,228.94674682617188,179.7899932861328,332.9627990722656,46.05159378051758,153.60406494140625,112.63893127441406,53.74283981323242,428.7223815917969,334.53173828125,191.7435760498047,160.3185577392578,30.581005096435547,144.63014221191406,187.3386993408203,60.36457443237305,263.902099609375,94.98641204833984,123.839599609375,403.5788269042969,90.46175384521484,161.53623962402344,99.22382354736328,210.1261138916016,484.6985778808594,266.5017395019531,37.019676208496094,16.650062561035156,59.150367736816406
180.8560333251953,290.6209716796875,232.4786071777344,178.35000610351562,338.25262451171875,46.04182434082031,155.56903076171875,115.4236831665039,54.0255012512207,434.0939331054688,333.9853210449219,190.9503936767578,163.1242218017578,30.774776458740234,143.9615936279297,188.80389404296875,60.53935241699219,262.90631103515625,94.43887329101562,123.89787292480467,410.40667724609375,91.64959716796876,161.5166015625,99.7228775024414,212.15023803710935,486.5982360839844,270.6508178710937,37.43851852416992,16.135883331298828,59.199806213378906
181.5427703857422,291.4166564941406,232.80599975585935,176.7100067138672,341.1200561523437,46.20796585083008,155.92369079589844,104.44322204589844,54.98654174804688,434.2210693359375,332.4241027832031,192.76199340820312,162.9016876220703,30.48660469055176,144.09722900390625,188.5580596923828,60.801513671875,261.1490478515625,93.41226196289062,126.62698364257812,406.238525390625,92.06189727783205,162.81312561035156,101.0145492553711,213.1917724609375,493.0746154785156,274.4127197265625,37.41947937011719,16.220022201538086,59.9414176940918
181.88119506835935,298.21929931640625,234.37353515625,180.3500061035156,340.6256408691406,46.91164016723633,155.79908752441406,104.4927749633789,55.25035095214844,437.30316162109375,330.6092529296875,193.9370574951172,164.3722381591797,29.81089210510254,144.32008361816406,192.3931427001953,61.02483367919922,262.1155090332031,94.20423126220705,125.82088470458984,407.4294128417969,91.87537384033205,162.13540649414062,101.70929718017578,213.5553436279297,495.2892150878906,275.1373291015625,37.581302642822266,16.10783576965332,59.62499237060547
183.7025909423828,303.6051330566406,237.2506256103516,181.25,347.82379150390625,46.70640563964844,158.58839416503906,104.84954833984376,56.01353454589844,445.7272644042969,339.0103454589844,196.46348571777344,162.4571990966797,29.90032386779785,145.192138671875,194.21234130859372,61.05396270751953,261.58837890625,95.16240692138672,126.4813003540039,409.1959533691406,91.67904663085938,163.08816528320312,103.47067260742188,215.59912109375,499.049072265625,276.4773254394531,37.87639236450195,16.126535415649414,59.97029113769531
182.43685913085935,300.9753112792969,240.3856506347656,178.50999450683594,350.7999267578125,46.97028350830078,158.9430694580078,104.83963012695312,55.97584533691406,444.9151916503906,338.0248413085937,198.70591735839844,163.31700134277344,29.66183853149414,145.25025939941406,195.46121215820312,61.42292404174805,268.4709777832031,96.72676849365234,126.31619262695312,411.5976257324219,89.27393341064453,163.88375854492188,104.03822326660156,214.69512939453125,504.7381286621094,278.6610412597656,38.45705795288086,16.070444107055664,60.00997924804688
185.6560211181641,299.3256225585937,236.7644805908203,178.44000244140625,352.66864013671875,47.57622528076172,157.70657348632812,104.8792724609375,55.92873764038086,443.7704772949219,332.68756103515625,199.56765747070312,163.7176055908203,30.317676544189453,146.51953125,195.4218597412109,61.73363494873047,264.8783874511719,97.41118621826172,125.56834411621094,410.5853576660156,91.02132415771484,162.92117309570312,103.5293960571289,212.80856323242188,503.6849365234375,277.321044921875,38.59032440185547,16.93987464904785,59.940521240234375
186.8021545410156,302.1980285644531,239.6217041015625,180.75999450683597,354.1518249511719,47.84010314941406,156.82470703125,104.40357971191406,56.20197296142578,448.574462890625,332.2387084960937,198.98989868164065,163.52218627929688,30.854272842407227,146.67457580566406,198.1555633544922,61.2675666809082,264.2340393066406,97.85115814208984,124.9564971923828,413.40380859375,91.09003448486328,162.81312561035156,103.43152618408205,213.80099487304688,505.7912902832031,275.6832275390625,38.542728424072266,17.154891967773438,59.394798278808594
189.0845184326172,309.60235595703125,239.79037475585935,176.99000549316406,355.99090576171875,48.54377365112305,156.28793334960938,101.84675598144533,55.64608001708984,456.0299682617188,340.21051025390625,200.8014678955078,164.40155029296875,31.072887420654297,147.92446899414062,198.74560546875,61.29670333862305,267.3677978515625,98.98532104492188,127.93810272216795,420.6317443847656,89.99055480957031,163.5498046875,103.08905029296876,210.61740112304688,509.4034729003906,279.4154052734375,38.542728424072266,16.724853515625,59.36503601074219
189.2041015625,307.57928466796875,239.41339111328125,182.9600067138672,346.77569580078125,47.243934631347656,155.96841430664062,102.44137573242188,55.30689239501953,454.493896484375,334.41461181640625,203.40032958984372,165.0952606201172,31.828094482421875,149.48443603515625,199.099609375,61.48118591308594,267.0163879394531,102.52471160888672,127.11260223388672,418.5538635253906,90.08871459960938,164.87579345703125,102.61651611328124,215.402587890625,513.0650024414062,278.2817687988281,38.31427001953125,17.145544052124023,63.51254653930664
189.23399353027344,305.3803405761719,240.9015350341797,184.9499969482422,352.2632751464844,47.077781677246094,157.49819946289062,102.32244873046876,55.76856231689453,457.6247863769531,335.85870361328125,202.76046752929688,165.1538848876953,31.629356384277344,149.83322143554688,201.3809814453125,61.19960403442383,265.9132080078125,102.9157943725586,127.41365814208984,417.7783508300781,90.49120330810548,164.6597137451172,102.55744934082033,215.8840789794922,516.3720703125,278.54034423828125,38.1334114074707,16.9959659576416,64.14757537841797
190.40008544921875,307.40338134765625,240.3856506347656,186.6100006103516,358.6704406738281,46.061370849609375,156.016845703125,101.9755859375,55.815673828125,452.947998046875,329.6237487792969,201.43150329589844,166.0234832763672,31.897653579711918,147.75274658203125,192.3242950439453,60.752960205078125,261.5102844238281,102.86691284179688,127.2194366455078,422.8786315917969,90.08871459960938,164.3355712890625,103.38436126708984,211.84564208984372,509.0885314941406,276.9889831542969,38.190521240234375,16.89169692993164,63.68122482299805
191.7057037353516,307.70635986328125,241.15948486328125,184.77999877929688,355.03179931640625,45.875675201416016,154.884033203125,102.08460998535156,55.5047492980957,460.2567443847656,327.9942626953125,200.3387908935547,169.49208068847656,31.5399227142334,147.7234649658203,196.1987152099609,61.08309173583984,259.5577087402344,100.84300994873048,126.99604034423828,426.5572814941406,91.1194839477539,165.35708618164062,103.7879867553711,212.48431396484372,515.30908203125,274.4134521484375,37.71456909179688,15.81108283996582,64.64369201660156
190.2605438232422,302.3897705078125,238.19309997558597,186.27999877929688,351.93701171875,46.35456466674805,152.5603485107422,102.09451293945312,54.27047348022461,452.4000854492188,322.5691833496094,199.63986206054688,169.70703125,31.22194099426269,149.930908203125,195.00885009765625,61.17047500610352,259.4601135253906,99.22975158691406,127.32626342773438,428.0286865234375,90.80534362792967,164.82669067382812,104.65428161621094,212.7692413330078,513.1436767578125,274.04547119140625,37.87639236450195,15.612021446228027,64.74290466308594
186.2540283203125,299.5457763671875,233.5996856689453,172.2100067138672,346.75592041015625,45.54338073730469,151.95037841796875,99.75572204589844,53.62977981567383,448.2613830566406,318.9589233398437,196.28298950195312,166.7562713623047,29.8903865814209,146.21925354003906,193.6419982910156,60.286903381347656,251.8062438964844,97.96957397460938,127.31654357910156,424.5290832519531,89.72549438476562,162.54794311523438,103.76830291748048,208.54415893554688,508.6948547363281,272.7030029296875,37.53370666503906,15.119111061096191,64.33609008789062
189.3436279296875,298.9007873535156,236.29818725585935,174.52000427246094,344.9761657714844,45.36746597290039,152.734619140625,100.84584045410156,54.42122268676758,451.2259826660156,317.2123718261719,196.57830810546875,166.9712371826172,30.526351928710938,143.552734375,197.3689117431641,60.19951248168945,251.98196411132807,98.12709045410156,125.76261138916016,427.6707763671875,90.06907653808594,162.3907928466797,104.6148910522461,209.6151580810547,500.1711730957031,272.9615173339844,37.828800201416016,15.194944381713867,64.87190246582031
189.3535919189453,293.37896728515625,235.37554931640625,175.0800018310547,342.573486328125,45.23064041137695,153.9835968017578,101.51972198486328,54.68504333496094,449.8855285644531,320.7250366210937,196.0762481689453,165.76943969726562,30.86421012878418,141.02296447753906,196.17904663085935,60.02474594116211,247.52047729492188,97.15242004394533,122.46046447753906,427.8298645019531,90.31450653076172,160.2102508544922,103.87657928466795,206.70669555664065,495.7518310546875,269.4711303710937,37.46707534790039,14.57880401611328,64.53453826904297
189.6526031494141,289.6456298828125,234.07589721679688,171.64999389648438,334.3074951171875,45.0351791381836,151.91162109375,99.97373962402344,53.70515441894531,447.3025207519531,318.0027160644531,193.9991607666016,163.2192840576172,29.94007110595703,141.08155822753906,194.8121795654297,59.90822982788086,243.4494781494141,96.04975128173828,122.27594757080078,426.6864929199219,89.99055480957031,158.77618408203125,102.94137573242188,206.4119415283203,477.09027099609375,267.3628845214844,37.21957778930664,14.114330291748049,64.41547393798828
190.6492462158203,294.1705627441406,235.3457794189453,172.75,335.4346923828125,45.07426452636719,153.2283935546875,100.78636932373048,54.07261657714844,443.17816162109375,323.4262084960937,197.77931213378903,161.8318634033203,29.99969482421875,141.90203857421875,196.0118865966797,60.170387268066406,246.08538818359372,96.67984771728516,120.94537353515624,412.2704162597656,91.7379379272461,159.68966674804688,104.0734634399414,208.789794921875,474.0685729980469,269.789306640625,38.39042663574219,14.58828353881836,64.38571166992188
191.6060333251953,298.9105529785156,238.10382080078125,177.61000061035156,334.712890625,45.44565200805664,157.13995361328125,102.9765167236328,54.96921157836914,449.3695983886719,329.01678466796875,199.03936767578125,163.02389526367188,30.65553474426269,143.25970458984375,199.25694274902344,61.10251235961914,252.74346923828125,98.58981323242188,121.92630767822266,412.7277526855469,93.30862426757812,161.61480712890625,106.13091278076172,211.9438934326172,487.5726318359375,270.9428405761719,39.170989990234375,15.375044822692873,65.24894714355469
193.38006591796875,300.4449462890625,235.00845336914065,184.57000732421875,327.6334533691406,45.59225463867188,152.45384216308594,101.84675598144533,53.481239318847656,447.8537292480469,322.27667236328125,199.30517578125,161.48988342285156,30.099063873291016,144.30482482910156,198.4604339599609,61.10251235961914,255.22943115234372,98.2156982421875,124.72339630126952,411.1270751953125,93.03268432617188,161.7228546142578,105.69776916503906,206.6772308349609,489.6100158691406,268.8744506835937,39.00916290283203,15.090673446655272,65.30847930908203
193.6989898681641,300.39605712890625,235.37554931640625,188.6199951171875,323.88604736328125,46.34479141235352,151.1661376953125,102.4017333984375,52.60371780395508,448.168701171875,322.5223083496094,204.00082397460935,162.00772094726562,29.8407039642334,144.3634490966797,195.8447265625,62.08317565917969,258.1477355957031,97.08350372314452,125.00505828857422,413.6623229980469,93.36775970458984,164.04090881347656,106.21951293945312,205.9894256591797,497.5333251953125,270.903076171875,39.56127166748047,15.270776748657228,66.0824203491211
195.21389770507807,300.4058532714844,232.83578491210935,189.8500061035156,325.7449035644531,44.97653579711914,150.05267333984375,100.58816528320312,53.11878204345703,454.4487915039063,324.48736572265625,206.0090484619141,163.541748046875,30.585975646972656,142.5759735107422,193.9763336181641,62.063758850097656,255.4652557373047,97.52652740478516,125.72374725341795,421.5563659667969,92.95384216308594,163.09799194335938,106.75110626220705,204.7808380126953,495.20062255859375,272.9714660644531,39.36137008666992,15.109631538391112,66.568603515625
193.82855224609372,298.7541809082031,231.50636291503903,191.4199981689453,324.5979919433594,45.1817741394043,150.97247314453125,100.30077362060548,53.10924530029297,450.9248962402344,325.31268310546875,205.20181274414065,164.34292602539062,30.22824478149414,143.0155029296875,193.6321563720703,62.28708267211914,256.1825561523437,96.69954681396484,126.76295471191406,422.0633850097656,94.33356475830078,165.47496032714844,106.4951629638672,206.0582275390625,494.0195617675781,275.4973449707031,39.34233474731445,15.033799171447754,66.6281509399414
196.23048400878903,298.0993347167969,230.83172607421875,190.2400054931641,325.2406311035156,44.80062103271485,151.11770629882812,100.6278076171875,53.15693664550781,447.7848815917969,321.3138427734375,205.52667236328125,166.11141967773438,30.546226501464844,143.66017150878906,196.6215667724609,62.05405044555664,251.75103759765625,99.29866790771484,126.90863800048828,421.3973083496094,95.15154266357422,164.09002685546875,106.4262466430664,209.2417755126953,482.9662780761719,277.1182556152344,38.97108459472656,15.014841079711914,65.36801147460938
192.4730987548828,297.8061828613281,230.60354614257807,190.1199951171875,325.903076171875,44.81039047241211,151.75672912597656,101.81702423095705,53.462162017822266,446.4461059570313,326.74713134765625,207.4561462402344,166.4729461669922,30.71515464782715,143.7090301513672,196.28721618652344,61.74334335327149,249.39280700683597,99.10176849365234,127.7050323486328,425.39404296875,94.60950469970705,164.37486267089844,105.42212677001952,210.32798767089844,487.20843505859375,273.50848388671875,38.466575622558594,15.109631538391112,66.43962860107422
206.45611572265625,293.8774108886719,222.75604248046875,185.5,323.62896728515625,44.732208251953125,151.5146942138672,99.96382904052734,53.55754852294922,437.3114929199219,329.8518981933594,206.21575927734372,165.437255859375,30.7250919342041,143.3476104736328,191.1246032714844,61.70450210571289,249.8546295166016,99.75154876708984,128.04495239257812,430.1761779785156,94.48139190673828,164.50254821777344,105.25477600097656,206.7830047607422,488.40924072265625,273.1405639648437,38.4760971069336,15.100152969360352,66.21141052246094
212.35630798339844,294.248779296875,222.2698974609375,182.6699981689453,325.03302001953125,44.58560562133789,149.3168487548828,99.89446258544922,53.65292739868164,441.6721496582031,338.124755859375,205.2510223388672,165.1245880126953,30.56610107421875,142.0290069580078,188.3417205810547,61.05396270751953,250.0511474609375,99.64325714111328,126.45215606689452,438.5076904296875,92.32311248779295,162.24343872070312,105.10710906982422,204.6599884033203,485.308837890625,268.81475830078125,37.85735702514648,14.73046875,65.79467010498047
